forms_number,level1_category,level1_confidence,level1_threshold_met,level1_classification_type,level1_best_match,level1_best_match_score,level1_all_scores
10034,Nova_Classe_8,0.4547533392906189,false,new_class,Administração e RH,0.4547533392906189,"{""Administra\u00e7\u00e3o e RH"": 0.4547533392906189, ""Atendimento"": 0.39273354411125183, ""Auditoria, Compliance e Jur\u00eddico"": 0.4158492088317871, ""Dados, TI e BI"": 0.3770033121109009, ""Financeiro e Cont\u00e1bil"": 0.32120269536972046, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4422672986984253, ""Outras Atividades"": 0.3888043761253357}"
19950,Nova_Classe_8,0.4117821753025055,false,new_class,"Dados, TI e BI",0.4117821753025055,"{""Administra\u00e7\u00e3o e RH"": 0.36960864067077637, ""Atendimento"": 0.3916928172111511, ""Auditoria, Compliance e Jur\u00eddico"": 0.35359621047973633, ""Dados, TI e BI"": 0.4117821753025055, ""Financeiro e Cont\u00e1bil"": 0.3129225969314575, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.35057806968688965, ""Outras Atividades"": 0.3525640070438385}"
2831,Nova_Classe_8,0.46524786949157715,false,new_class,Atendimento,0.46524786949157715,"{""Administra\u00e7\u00e3o e RH"": 0.4461079239845276, ""Atendimento"": 0.46524786949157715, ""Auditoria, Compliance e Jur\u00eddico"": 0.3833005130290985, ""Dados, TI e BI"": 0.3929324746131897, ""Financeiro e Cont\u00e1bil"": 0.28296351432800293, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3810839056968689, ""Outras Atividades"": 0.38892191648483276}"
10106,Atendimento,0.5282055139541626,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4666653871536255, ""Atendimento"": 0.5282055139541626, ""Auditoria, Compliance e Jur\u00eddico"": 0.4141791760921478, ""Dados, TI e BI"": 0.3585711121559143, ""Financeiro e Cont\u00e1bil"": 0.3438055217266083, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.34447917342185974, ""Outras Atividades"": 0.3992254137992859}"
18006,Nova_Classe_8,0.42401638627052307,false,new_class,Atendimento,0.42401638627052307,"{""Administra\u00e7\u00e3o e RH"": 0.3993748128414154, ""Atendimento"": 0.42401638627052307, ""Auditoria, Compliance e Jur\u00eddico"": 0.3656260669231415, ""Dados, TI e BI"": 0.4021258056163788, ""Financeiro e Cont\u00e1bil"": 0.32083946466445923, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.329801082611084, ""Outras Atividades"": 0.3367171585559845}"
21853,Atendimento,0.5356945991516113,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4402310848236084, ""Atendimento"": 0.5356945991516113, ""Auditoria, Compliance e Jur\u00eddico"": 0.4012060761451721, ""Dados, TI e BI"": 0.4452654719352722, ""Financeiro e Cont\u00e1bil"": 0.36772191524505615, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.39119112491607666, ""Outras Atividades"": 0.3484022617340088}"
18008,Nova_Classe_8,0.4306933283805847,false,new_class,"Dados, TI e BI",0.4306933283805847,"{""Administra\u00e7\u00e3o e RH"": 0.4193008542060852, ""Atendimento"": 0.40835875272750854, ""Auditoria, Compliance e Jur\u00eddico"": 0.38215458393096924, ""Dados, TI e BI"": 0.4306933283805847, ""Financeiro e Cont\u00e1bil"": 0.33790042996406555, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3388369381427765, ""Outras Atividades"": 0.35430920124053955}"
10641,Nova_Classe_8,0.4438462257385254,false,new_class,Administração e RH,0.4438462257385254,"{""Administra\u00e7\u00e3o e RH"": 0.4438462257385254, ""Atendimento"": 0.4080684185028076, ""Auditoria, Compliance e Jur\u00eddico"": 0.41903576254844666, ""Dados, TI e BI"": 0.42347487807273865, ""Financeiro e Cont\u00e1bil"": 0.3073205351829529, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4014357328414917, ""Outras Atividades"": 0.3305984139442444}"
249,Nova_Classe_8,0.4431772530078888,false,new_class,Atendimento,0.4431772530078888,"{""Administra\u00e7\u00e3o e RH"": 0.38282087445259094, ""Atendimento"": 0.4431772530078888, ""Auditoria, Compliance e Jur\u00eddico"": 0.3687894344329834, ""Dados, TI e BI"": 0.38347649574279785, ""Financeiro e Cont\u00e1bil"": 0.30505138635635376, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3752027750015259, ""Outras Atividades"": 0.37549641728401184}"
17965,Nova_Classe_8,0.4691423177719116,false,new_class,Atendimento,0.4691423177719116,"{""Administra\u00e7\u00e3o e RH"": 0.42923980951309204, ""Atendimento"": 0.4691423177719116, ""Auditoria, Compliance e Jur\u00eddico"": 0.3646530210971832, ""Dados, TI e BI"": 0.3684456944465637, ""Financeiro e Cont\u00e1bil"": 0.28553467988967896, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3616366684436798, ""Outras Atividades"": 0.3582296371459961}"
10417,Nova_Classe_8,0.44372060894966125,false,new_class,Atendimento,0.44372060894966125,"{""Administra\u00e7\u00e3o e RH"": 0.432384192943573, ""Atendimento"": 0.44372060894966125, ""Auditoria, Compliance e Jur\u00eddico"": 0.4062153398990631, ""Dados, TI e BI"": 0.34728842973709106, ""Financeiro e Cont\u00e1bil"": 0.2937741279602051, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3720538020133972, ""Outras Atividades"": 0.3335072696208954}"
28977,Nova_Classe_8,0.42710041999816895,false,new_class,Administração e RH,0.42710041999816895,"{""Administra\u00e7\u00e3o e RH"": 0.42710041999816895, ""Atendimento"": 0.4213714897632599, ""Auditoria, Compliance e Jur\u00eddico"": 0.3701268434524536, ""Dados, TI e BI"": 0.3889862895011902, ""Financeiro e Cont\u00e1bil"": 0.3739081025123596, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.39229071140289307, ""Outras Atividades"": 0.3287450075149536}"
19945,Nova_Classe_8,0.4435945749282837,false,new_class,Atendimento,0.4435945749282837,"{""Administra\u00e7\u00e3o e RH"": 0.38767993450164795, ""Atendimento"": 0.4435945749282837, ""Auditoria, Compliance e Jur\u00eddico"": 0.35897886753082275, ""Dados, TI e BI"": 0.42855241894721985, ""Financeiro e Cont\u00e1bil"": 0.3375454843044281, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.38630735874176025, ""Outras Atividades"": 0.35214829444885254}"
21851,Nova_Classe_8,0.42648550868034363,false,new_class,Atendimento,0.42648550868034363,"{""Administra\u00e7\u00e3o e RH"": 0.34466832876205444, ""Atendimento"": 0.42648550868034363, ""Auditoria, Compliance e Jur\u00eddico"": 0.3887326121330261, ""Dados, TI e BI"": 0.38700056076049805, ""Financeiro e Cont\u00e1bil"": 0.3270007371902466, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3095855414867401, ""Outras Atividades"": 0.33190059661865234}"
29578,Nova_Classe_8,0.42993831634521484,false,new_class,"Dados, TI e BI",0.42993831634521484,"{""Administra\u00e7\u00e3o e RH"": 0.37561455368995667, ""Atendimento"": 0.39072132110595703, ""Auditoria, Compliance e Jur\u00eddico"": 0.3305782675743103, ""Dados, TI e BI"": 0.42993831634521484, ""Financeiro e Cont\u00e1bil"": 0.29472947120666504, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3506316542625427, ""Outras Atividades"": 0.32412776350975037}"
19941,Nova_Classe_8,0.43272215127944946,false,new_class,Administração e RH,0.43272215127944946,"{""Administra\u00e7\u00e3o e RH"": 0.43272215127944946, ""Atendimento"": 0.3957148790359497, ""Auditoria, Compliance e Jur\u00eddico"": 0.3781856894493103, ""Dados, TI e BI"": 0.392520546913147, ""Financeiro e Cont\u00e1bil"": 0.34113383293151855, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.42288947105407715, ""Outras Atividades"": 0.3321549594402313}"
28978,Nova_Classe_8,0.447831928730011,false,new_class,"Dados, TI e BI",0.447831928730011,"{""Administra\u00e7\u00e3o e RH"": 0.39915168285369873, ""Atendimento"": 0.43279650807380676, ""Auditoria, Compliance e Jur\u00eddico"": 0.3828500211238861, ""Dados, TI e BI"": 0.447831928730011, ""Financeiro e Cont\u00e1bil"": 0.32861411571502686, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.39352720975875854, ""Outras Atividades"": 0.35718029737472534}"
19939,Nova_Classe_8,0.4423685669898987,false,new_class,"Dados, TI e BI",0.4423685669898987,"{""Administra\u00e7\u00e3o e RH"": 0.37687790393829346, ""Atendimento"": 0.41714948415756226, ""Auditoria, Compliance e Jur\u00eddico"": 0.3508703112602234, ""Dados, TI e BI"": 0.4423685669898987, ""Financeiro e Cont\u00e1bil"": 0.2879188656806946, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.36638301610946655, ""Outras Atividades"": 0.331598162651062}"
19938,Nova_Classe_8,0.4287402927875519,false,new_class,"Dados, TI e BI",0.4287402927875519,"{""Administra\u00e7\u00e3o e RH"": 0.39494991302490234, ""Atendimento"": 0.4221389889717102, ""Auditoria, Compliance e Jur\u00eddico"": 0.3888971209526062, ""Dados, TI e BI"": 0.4287402927875519, ""Financeiro e Cont\u00e1bil"": 0.329512357711792, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.37012094259262085, ""Outras Atividades"": 0.3206977844238281}"
19943,Nova_Classe_8,0.43400225043296814,false,new_class,Atendimento,0.43400225043296814,"{""Administra\u00e7\u00e3o e RH"": 0.4261475205421448, ""Atendimento"": 0.43400225043296814, ""Auditoria, Compliance e Jur\u00eddico"": 0.4066108465194702, ""Dados, TI e BI"": 0.4092848002910614, ""Financeiro e Cont\u00e1bil"": 0.33398720622062683, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3917945623397827, ""Outras Atividades"": 0.2950008511543274}"
20548,Nova_Classe_8,0.44405996799468994,false,new_class,Atendimento,0.44405996799468994,"{""Administra\u00e7\u00e3o e RH"": 0.38468798995018005, ""Atendimento"": 0.44405996799468994, ""Auditoria, Compliance e Jur\u00eddico"": 0.3642337918281555, ""Dados, TI e BI"": 0.4201725423336029, ""Financeiro e Cont\u00e1bil"": 0.2747517228126526, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3632959723472595, ""Outras Atividades"": 0.3544033169746399}"
20493,Nova_Classe_8,0.39363980293273926,false,new_class,Atendimento,0.39363980293273926,"{""Administra\u00e7\u00e3o e RH"": 0.37818485498428345, ""Atendimento"": 0.39363980293273926, ""Auditoria, Compliance e Jur\u00eddico"": 0.32137683033943176, ""Dados, TI e BI"": 0.34804797172546387, ""Financeiro e Cont\u00e1bil"": 0.31497055292129517, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3459927439689636, ""Outras Atividades"": 0.33340317010879517}"
20773,Nova_Classe_8,0.43014514446258545,false,new_class,Administração e RH,0.43014514446258545,"{""Administra\u00e7\u00e3o e RH"": 0.43014514446258545, ""Atendimento"": 0.3837580978870392, ""Auditoria, Compliance e Jur\u00eddico"": 0.33941662311553955, ""Dados, TI e BI"": 0.4164477586746216, ""Financeiro e Cont\u00e1bil"": 0.3222108483314514, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3648582100868225, ""Outras Atividades"": 0.2874702215194702}"
15882,Nova_Classe_8,0.45319846272468567,false,new_class,Atendimento,0.45319846272468567,"{""Administra\u00e7\u00e3o e RH"": 0.39406251907348633, ""Atendimento"": 0.45319846272468567, ""Auditoria, Compliance e Jur\u00eddico"": 0.3704043924808502, ""Dados, TI e BI"": 0.3844333589076996, ""Financeiro e Cont\u00e1bil"": 0.30403637886047363, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.37000495195388794, ""Outras Atividades"": 0.3837958574295044}"
10329,"Dados, TI e BI",0.4900563061237335,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.3803454041481018, ""Atendimento"": 0.41464343667030334, ""Auditoria, Compliance e Jur\u00eddico"": 0.3519022464752197, ""Dados, TI e BI"": 0.4900563061237335, ""Financeiro e Cont\u00e1bil"": 0.2920631170272827, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3740025758743286, ""Outras Atividades"": 0.3644636273384094}"
33217,"Dados, TI e BI",0.5079846978187561,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.38432541489601135, ""Atendimento"": 0.4027392268180847, ""Auditoria, Compliance e Jur\u00eddico"": 0.36658018827438354, ""Dados, TI e BI"": 0.5079846978187561, ""Financeiro e Cont\u00e1bil"": 0.31731095910072327, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.36116987466812134, ""Outras Atividades"": 0.3984651267528534}"
10137,Nova_Classe_8,0.4474943280220032,false,new_class,Atendimento,0.4474943280220032,"{""Administra\u00e7\u00e3o e RH"": 0.39294248819351196, ""Atendimento"": 0.4474943280220032, ""Auditoria, Compliance e Jur\u00eddico"": 0.3889833688735962, ""Dados, TI e BI"": 0.40688687562942505, ""Financeiro e Cont\u00e1bil"": 0.33535629510879517, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.36161765456199646, ""Outras Atividades"": 0.34123849868774414}"
17971,Nova_Classe_8,0.4099650979042053,false,new_class,"Dados, TI e BI",0.4099650979042053,"{""Administra\u00e7\u00e3o e RH"": 0.37090927362442017, ""Atendimento"": 0.4097089171409607, ""Auditoria, Compliance e Jur\u00eddico"": 0.3583177328109741, ""Dados, TI e BI"": 0.4099650979042053, ""Financeiro e Cont\u00e1bil"": 0.30150559544563293, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.33866894245147705, ""Outras Atividades"": 0.3487725853919983}"
12330,Nova_Classe_8,0.4686649441719055,false,new_class,Atendimento,0.4686649441719055,"{""Administra\u00e7\u00e3o e RH"": 0.38184654712677, ""Atendimento"": 0.4686649441719055, ""Auditoria, Compliance e Jur\u00eddico"": 0.3322579562664032, ""Dados, TI e BI"": 0.40480005741119385, ""Financeiro e Cont\u00e1bil"": 0.272542804479599, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.37103503942489624, ""Outras Atividades"": 0.35672295093536377}"
17972,Nova_Classe_8,0.41731008887290955,false,new_class,Atendimento,0.41731008887290955,"{""Administra\u00e7\u00e3o e RH"": 0.3643527626991272, ""Atendimento"": 0.41731008887290955, ""Auditoria, Compliance e Jur\u00eddico"": 0.3411036729812622, ""Dados, TI e BI"": 0.39948922395706177, ""Financeiro e Cont\u00e1bil"": 0.31060969829559326, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3236923813819885, ""Outras Atividades"": 0.3369746208190918}"
20769,Nova_Classe_8,0.3772299289703369,false,new_class,"Dados, TI e BI",0.3772299289703369,"{""Administra\u00e7\u00e3o e RH"": 0.316108763217926, ""Atendimento"": 0.3578401803970337, ""Auditoria, Compliance e Jur\u00eddico"": 0.3063795566558838, ""Dados, TI e BI"": 0.3772299289703369, ""Financeiro e Cont\u00e1bil"": 0.2956169843673706, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.29824113845825195, ""Outras Atividades"": 0.30073779821395874}"
20768,Nova_Classe_8,0.36684828996658325,false,new_class,Atendimento,0.36684828996658325,"{""Administra\u00e7\u00e3o e RH"": 0.2813066840171814, ""Atendimento"": 0.36684828996658325, ""Auditoria, Compliance e Jur\u00eddico"": 0.2961578965187073, ""Dados, TI e BI"": 0.3053613603115082, ""Financeiro e Cont\u00e1bil"": 0.28082114458084106, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.23241645097732544, ""Outras Atividades"": 0.30849793553352356}"
10809,Nova_Classe_8,0.38463854789733887,false,new_class,Atendimento,0.38463854789733887,"{""Administra\u00e7\u00e3o e RH"": 0.3465903103351593, ""Atendimento"": 0.38463854789733887, ""Auditoria, Compliance e Jur\u00eddico"": 0.34554553031921387, ""Dados, TI e BI"": 0.3455382287502289, ""Financeiro e Cont\u00e1bil"": 0.2846474051475525, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.34049752354621887, ""Outras Atividades"": 0.3347697854042053}"
11377,Administração e RH,0.4892720580101013,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4892720580101013, ""Atendimento"": 0.41522690653800964, ""Auditoria, Compliance e Jur\u00eddico"": 0.37410110235214233, ""Dados, TI e BI"": 0.40717411041259766, ""Financeiro e Cont\u00e1bil"": 0.3100389242172241, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3930301368236542, ""Outras Atividades"": 0.3714616298675537}"
12413,Nova_Classe_8,0.37575316429138184,false,new_class,"Dados, TI e BI",0.37575316429138184,"{""Administra\u00e7\u00e3o e RH"": 0.3602212071418762, ""Atendimento"": 0.35012930631637573, ""Auditoria, Compliance e Jur\u00eddico"": 0.3429805636405945, ""Dados, TI e BI"": 0.37575316429138184, ""Financeiro e Cont\u00e1bil"": 0.27515271306037903, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.35913175344467163, ""Outras Atividades"": 0.3491904139518738}"
20775,Nova_Classe_8,0.4288438558578491,false,new_class,Atendimento,0.4288438558578491,"{""Administra\u00e7\u00e3o e RH"": 0.36137646436691284, ""Atendimento"": 0.4288438558578491, ""Auditoria, Compliance e Jur\u00eddico"": 0.3248804211616516, ""Dados, TI e BI"": 0.39913076162338257, ""Financeiro e Cont\u00e1bil"": 0.27959269285202026, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.32373660802841187, ""Outras Atividades"": 0.4109785556793213}"
28653,Nova_Classe_8,0.4302482008934021,false,new_class,"Dados, TI e BI",0.4302482008934021,"{""Administra\u00e7\u00e3o e RH"": 0.37567615509033203, ""Atendimento"": 0.42879945039749146, ""Auditoria, Compliance e Jur\u00eddico"": 0.32775235176086426, ""Dados, TI e BI"": 0.4302482008934021, ""Financeiro e Cont\u00e1bil"": 0.2883208394050598, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3380609154701233, ""Outras Atividades"": 0.355817973613739}"
20564,Nova_Classe_8,0.43001386523246765,false,new_class,Atendimento,0.43001386523246765,"{""Administra\u00e7\u00e3o e RH"": 0.37562504410743713, ""Atendimento"": 0.43001386523246765, ""Auditoria, Compliance e Jur\u00eddico"": 0.35008156299591064, ""Dados, TI e BI"": 0.41825634241104126, ""Financeiro e Cont\u00e1bil"": 0.2865016758441925, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.32781893014907837, ""Outras Atividades"": 0.36104950308799744}"
20501,Nova_Classe_8,0.40984272956848145,false,new_class,"Dados, TI e BI",0.40984272956848145,"{""Administra\u00e7\u00e3o e RH"": 0.3274868428707123, ""Atendimento"": 0.369657039642334, ""Auditoria, Compliance e Jur\u00eddico"": 0.3258697986602783, ""Dados, TI e BI"": 0.40984272956848145, ""Financeiro e Cont\u00e1bil"": 0.30818992853164673, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3082616925239563, ""Outras Atividades"": 0.3978089392185211}"
19912,Atendimento,0.4857432246208191,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.3600667417049408, ""Atendimento"": 0.4857432246208191, ""Auditoria, Compliance e Jur\u00eddico"": 0.3704693615436554, ""Dados, TI e BI"": 0.4179457426071167, ""Financeiro e Cont\u00e1bil"": 0.30075037479400635, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.31277337670326233, ""Outras Atividades"": 0.34386223554611206}"
21427,Nova_Classe_8,0.4253436326980591,false,new_class,"Dados, TI e BI",0.4253436326980591,"{""Administra\u00e7\u00e3o e RH"": 0.3404223620891571, ""Atendimento"": 0.37502023577690125, ""Auditoria, Compliance e Jur\u00eddico"": 0.3084794580936432, ""Dados, TI e BI"": 0.4253436326980591, ""Financeiro e Cont\u00e1bil"": 0.26620256900787354, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3131603002548218, ""Outras Atividades"": 0.34748944640159607}"
20774,Nova_Classe_8,0.42021697759628296,false,new_class,"Dados, TI e BI",0.42021697759628296,"{""Administra\u00e7\u00e3o e RH"": 0.37227073311805725, ""Atendimento"": 0.39787447452545166, ""Auditoria, Compliance e Jur\u00eddico"": 0.33020973205566406, ""Dados, TI e BI"": 0.42021697759628296, ""Financeiro e Cont\u00e1bil"": 0.29698097705841064, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3130009174346924, ""Outras Atividades"": 0.3545942008495331}"
21429,Nova_Classe_8,0.42717862129211426,false,new_class,"Dados, TI e BI",0.42717862129211426,"{""Administra\u00e7\u00e3o e RH"": 0.372104674577713, ""Atendimento"": 0.3932098150253296, ""Auditoria, Compliance e Jur\u00eddico"": 0.33363187313079834, ""Dados, TI e BI"": 0.42717862129211426, ""Financeiro e Cont\u00e1bil"": 0.30632662773132324, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.34080958366394043, ""Outras Atividades"": 0.352328896522522}"
17974,Nova_Classe_8,0.4224778413772583,false,new_class,Atendimento,0.4224778413772583,"{""Administra\u00e7\u00e3o e RH"": 0.36204665899276733, ""Atendimento"": 0.4224778413772583, ""Auditoria, Compliance e Jur\u00eddico"": 0.34827637672424316, ""Dados, TI e BI"": 0.38395267724990845, ""Financeiro e Cont\u00e1bil"": 0.3157650828361511, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.33921974897384644, ""Outras Atividades"": 0.3534604012966156}"
17966,Nova_Classe_8,0.41557061672210693,false,new_class,Atendimento,0.41557061672210693,"{""Administra\u00e7\u00e3o e RH"": 0.36914271116256714, ""Atendimento"": 0.41557061672210693, ""Auditoria, Compliance e Jur\u00eddico"": 0.3411329984664917, ""Dados, TI e BI"": 0.40042024850845337, ""Financeiro e Cont\u00e1bil"": 0.31351929903030396, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3339996933937073, ""Outras Atividades"": 0.33939170837402344}"
20772,Nova_Classe_8,0.4410701096057892,false,new_class,"Dados, TI e BI",0.4410701096057892,"{""Administra\u00e7\u00e3o e RH"": 0.3932444453239441, ""Atendimento"": 0.4030938148498535, ""Auditoria, Compliance e Jur\u00eddico"": 0.37367162108421326, ""Dados, TI e BI"": 0.4410701096057892, ""Financeiro e Cont\u00e1bil"": 0.3166903555393219, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.35611289739608765, ""Outras Atividades"": 0.3638520836830139}"
17967,Nova_Classe_8,0.4124032258987427,false,new_class,Atendimento,0.4124032258987427,"{""Administra\u00e7\u00e3o e RH"": 0.3678814172744751, ""Atendimento"": 0.4124032258987427, ""Auditoria, Compliance e Jur\u00eddico"": 0.34358441829681396, ""Dados, TI e BI"": 0.40906256437301636, ""Financeiro e Cont\u00e1bil"": 0.3198700547218323, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3238537907600403, ""Outras Atividades"": 0.3388415575027466}"
15649,Nova_Classe_8,0.421718567609787,false,new_class,Atendimento,0.421718567609787,"{""Administra\u00e7\u00e3o e RH"": 0.38736939430236816, ""Atendimento"": 0.421718567609787, ""Auditoria, Compliance e Jur\u00eddico"": 0.3345629572868347, ""Dados, TI e BI"": 0.36290204524993896, ""Financeiro e Cont\u00e1bil"": 0.29585009813308716, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3245447278022766, ""Outras Atividades"": 0.36421751976013184}"
1186,Atendimento,0.4983844459056854,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.41852450370788574, ""Atendimento"": 0.4983844459056854, ""Auditoria, Compliance e Jur\u00eddico"": 0.3761032223701477, ""Dados, TI e BI"": 0.39379996061325073, ""Financeiro e Cont\u00e1bil"": 0.2887106239795685, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.38594764471054077, ""Outras Atividades"": 0.33637261390686035}"
257,Nova_Classe_8,0.3983956575393677,false,new_class,"Dados, TI e BI",0.3983956575393677,"{""Administra\u00e7\u00e3o e RH"": 0.3666617274284363, ""Atendimento"": 0.37379956245422363, ""Auditoria, Compliance e Jur\u00eddico"": 0.31102442741394043, ""Dados, TI e BI"": 0.3983956575393677, ""Financeiro e Cont\u00e1bil"": 0.2586321532726288, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3482202887535095, ""Outras Atividades"": 0.3773106336593628}"
18007,"Dados, TI e BI",0.4784172773361206,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4042975604534149, ""Atendimento"": 0.4389606714248657, ""Auditoria, Compliance e Jur\u00eddico"": 0.36889636516571045, ""Dados, TI e BI"": 0.4784172773361206, ""Financeiro e Cont\u00e1bil"": 0.30667370557785034, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3912167549133301, ""Outras Atividades"": 0.37139397859573364}"
10684,Nova_Classe_8,0.45883500576019287,false,new_class,Administração e RH,0.45883500576019287,"{""Administra\u00e7\u00e3o e RH"": 0.45883500576019287, ""Atendimento"": 0.3882172107696533, ""Auditoria, Compliance e Jur\u00eddico"": 0.425191193819046, ""Dados, TI e BI"": 0.3786093294620514, ""Financeiro e Cont\u00e1bil"": 0.39816635847091675, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.38188061118125916, ""Outras Atividades"": 0.32021844387054443}"
10084,Nova_Classe_8,0.4560738503932953,false,new_class,Atendimento,0.4560738503932953,"{""Administra\u00e7\u00e3o e RH"": 0.41640591621398926, ""Atendimento"": 0.4560738503932953, ""Auditoria, Compliance e Jur\u00eddico"": 0.44513583183288574, ""Dados, TI e BI"": 0.4138844907283783, ""Financeiro e Cont\u00e1bil"": 0.33126556873321533, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.41417115926742554, ""Outras Atividades"": 0.38416948914527893}"
15871,Nova_Classe_8,0.4615015387535095,false,new_class,Atendimento,0.4615015387535095,"{""Administra\u00e7\u00e3o e RH"": 0.4259040355682373, ""Atendimento"": 0.4615015387535095, ""Auditoria, Compliance e Jur\u00eddico"": 0.43169355392456055, ""Dados, TI e BI"": 0.3776918351650238, ""Financeiro e Cont\u00e1bil"": 0.37405604124069214, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3712354004383087, ""Outras Atividades"": 0.35036414861679077}"
246,Nova_Classe_8,0.4555197060108185,false,new_class,"Dados, TI e BI",0.4555197060108185,"{""Administra\u00e7\u00e3o e RH"": 0.39031982421875, ""Atendimento"": 0.44976067543029785, ""Auditoria, Compliance e Jur\u00eddico"": 0.3906537592411041, ""Dados, TI e BI"": 0.4555197060108185, ""Financeiro e Cont\u00e1bil"": 0.31878745555877686, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3841337263584137, ""Outras Atividades"": 0.3623208999633789}"
2714,Nova_Classe_8,0.4282218813896179,false,new_class,Atendimento,0.4282218813896179,"{""Administra\u00e7\u00e3o e RH"": 0.4031660556793213, ""Atendimento"": 0.4282218813896179, ""Auditoria, Compliance e Jur\u00eddico"": 0.36054062843322754, ""Dados, TI e BI"": 0.3867238163948059, ""Financeiro e Cont\u00e1bil"": 0.2928140461444855, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.34581679105758667, ""Outras Atividades"": 0.40299034118652344}"
16161,Nova_Classe_8,0.4320789575576782,false,new_class,Atendimento,0.4320789575576782,"{""Administra\u00e7\u00e3o e RH"": 0.4118271470069885, ""Atendimento"": 0.4320789575576782, ""Auditoria, Compliance e Jur\u00eddico"": 0.3333311676979065, ""Dados, TI e BI"": 0.36394166946411133, ""Financeiro e Cont\u00e1bil"": 0.3223114311695099, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.34054502844810486, ""Outras Atividades"": 0.2781601846218109}"
